iso3,country_name,year,region,classification,paper_case_group,case_china_benchmark,case_resilient_sovereign,case_sri_lanka_anchor,case_high_debt_resilient,case_resource_conversion,case_strategic_conversion,case_strategic_transition,case_vulnerability_trap,case_geoeconomic_pressure,case_creditor_conversion,case_reform_case,legitimacy_score,weather_buffers_score,terrain_productive_capacity_score,command_state_capacity_score,doctrine_fiscal_framework_score,track_record_score,conversion_capacity_score,resilience_score,scorecard_mean_8,gdp_growth,gdp_current_usd,gdp_per_capita_current_usd,inflation_cpi,current_account_gdp,exports_gdp,imports_gdp,gross_capital_formation_gdp,manufacturing_value_added_gdp,tax_revenue_gdp,central_gov_debt_gdp,external_debt_gni,debt_service_exports,short_term_debt_reserves,reserves_months_imports,remittances_gdp,tourism_receipts_gdp,fuel_imports_merch_imports,food_imports_merch_imports,government_effectiveness,control_corruption,rule_of_law,political_stability,regulatory_quality,voice_accountability,disaster_event,disaster_damage_gdp,default_event,banking_crisis,imf_program_active,currency_depreciation,currency_crisis,inflation_surge,output_loss_3yr,P_productive_capacity,R_resilience_buffers,L_fiscal_legitimacy,M_fiscal_manoeuvrability,C_conversion_capacity,V_safe_vulnerability,SFRI_equal_weight,SFRI_weighted,NCS_5yr,DCR_5yr
BRA,Brazil,1994,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,1995,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,1996,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,1997,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,1998,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,1999,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2000,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2001,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2002,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2003,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2004,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2005,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2006,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2007,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2008,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2009,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2010,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2011,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2012,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2013,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2014,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2015,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2016,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2017,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2018,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2019,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2020,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2021,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2022,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2023,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2024,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,2025,Latin America & Caribbean,High-terrain medium-command sovereign,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,3,3,4,3,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1980,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1981,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1982,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1983,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1984,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1985,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1986,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1987,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1988,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1989,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1990,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1991,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1992,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1993,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1994,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1995,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1996,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1997,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1998,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,1999,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2000,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2001,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2002,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2003,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2004,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2005,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2006,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2007,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2008,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2009,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2010,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2011,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2012,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2013,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2014,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2015,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2016,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2017,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2018,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2019,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2020,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2021,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2022,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2023,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2024,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,2025,Latin America & Caribbean,Rule-based commodity-resilience state,resource_conversion,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1980,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1981,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1982,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1983,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1984,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1985,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1986,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1987,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1988,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1989,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1990,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1991,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1992,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1993,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1994,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1995,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1996,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1997,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1998,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,1999,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,2000,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,2001,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,2002,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,2003,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,2004,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,2005,Latin America & Caribbean,Strategic transition state,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,3,3,4,3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
